date,bank,stance,inflation,growth_labor,policy_path,n,n_speakers,coverage,stance_ma,stance_idx,inflation_ma,inflation_idx,growth_labor_ma,growth_labor_idx,policy_path_ma,policy_path_idx
2024-06-27,ECB,-0.35000000000000003,0.0,-0.5,-0.5,0,0,0.0,-0.35000000000000003,-50.84300694291236,0.0,-42.30209288973268,-0.5,0.239797835467455,-0.5,-47.002100240942326
2024-06-28,ECB,-0.35000000000000003,0.0,-0.5,-0.5,0,0,0.0,-0.35000000000000003,-50.351621342445604,0.0,-41.98055830381271,-0.5,0.2390997444196679,-0.5,-46.59358571528081
2024-06-29,ECB,-0.35000000000000003,0.0,-0.5,-0.5,0,0,0.0,-0.35000000000000003,-49.8742356904824,0.0,-41.66625899248731,-0.5,0.23840771458488708,-0.5,-46.195558926017036
2024-06-30,ECB,-0.35000000000000003,0.0,-0.5,-0.5,0,0,0.0,-0.35000000000000003,-49.410197414358066,0.0,-41.35892748615521,-0.5,0.23772165876043538,-0.5,-45.807578514851485
2024-07-01,ECB,0.45,1.0,-0.5,0.5,1,1,0.04,0.45,17.339948377975077,1.0,28.13766282713395,-0.5,0.23704149148993048,0.5,9.48381645397981
2024-07-02,ECB,0.45,1.0,-0.5,0.5,0,0,0.0,0.45,17.2771901944454,1.0,28.000341650251,-0.5,0.23636712901858004,0.5,9.454638127330089
2024-07-03,ECB,0.45,1.0,-0.5,0.5,0,0,0.0,0.45,17.21510938246516,1.0,27.865015211777806,-0.5,0.23569848924985423,0.5,9.425727600183603
2024-07-04,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-20.525372786580853,0.0,-41.641365192542054,0.0,41.41738294649304,0.0,-18.387499042589027
2024-07-05,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-20.44607436790404,0.0,-41.34302720754215,0.0,41.12257777623966,0.0,-18.320327192972833
2024-07-06,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-20.367689340103137,0.0,-41.051022109702814,0.0,40.83399043527181,0.0,-18.253887130457212
2024-07-07,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-20.290200284960555,0.0,-40.7651288693283,0.0,40.55140527841429,0.0,-18.18816565120417
2024-07-08,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-20.213590246067515,0.0,-40.48513710912957,0.0,40.27461698877465,0.0,-18.123149882746954
2024-07-09,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-20.137842713193578,0.0,-40.21084645312524,0.0,40.00342995032679,0.0,-18.05882727336873
2024-07-10,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-20.062941607298047,0.0,-39.94206592353,0.0,39.73765766645668,0.0,-17.995185581894468
2024-07-11,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.988871266152405,0.0,-39.678613381505826,0.0,39.47712222054343,0.0,-17.932212867877357
2024-07-12,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.915616430544592,0.0,-39.42031500805548,0.0,39.22165377503081,0.0,-17.869897482161658
2024-07-13,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.843162231037358,0.0,-39.16700482169659,0.0,38.97109010578524,0.0,-17.808228057805202
2024-07-14,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.771494175254727,0.0,-38.918524229876155,0.0,38.725276168839606,0.0,-17.7471935013453
2024-07-15,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.700598135671797,0.0,-38.67472161137076,0.0,38.484063696894424,0.0,-17.686782984392938
2024-07-16,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.63046033788442,0.0,-38.435451927174654,0.0,38.24731082319057,0.0,-17.626985935540702
2024-07-17,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.561067349336767,0.0,-38.200576357607154,0.0,38.01488173058614,0.0,-17.56779203257065
2024-07-18,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.492406068485668,0.0,-37.9699619635766,0.0,37.78664632386544,0.0,-17.5091911949492
2024-07-19,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.424463714381965,0.0,-37.74348137012348,0.0,37.5624799234841,0.0,-17.45117357659652
2024-07-20,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.357227816649946,0.0,-37.52101247053114,0.0,37.3422629791126,0.0,-17.393729558918576
2024-07-21,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.290686205847095,0.0,-37.30243814944311,0.0,37.12588080148323,0.0,-17.336849744090845
2024-07-22,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.224827004187137,0.0,-37.08764602356056,0.0,36.91322331117422,0.0,-17.28052494858279
2024-07-23,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-19.159638616610383,0.0,-36.87652819861601,0.0,36.704184803081056,0.0,-17.224746196913063
2024-07-24,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.095109722185995,0.0,-36.66898104142937,0.0,36.498663725430404,0.0,-17.169504715625816
2024-07-25,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-19.031229265831847,0.0,-36.46490496595259,0.0,36.29656247228723,0.0,-17.114791927478848
2024-07-26,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.967986450338024,0.0,-36.26420423229964,0.0,36.097787188592086,0.0,-17.060599445834878
2024-07-27,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.90537072868106,0.0,-36.06678675784037,0.0,35.902247586844155,0.0,-17.0069190692476
2024-07-28,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.843371796616314,0.0,-35.872563939511906,0.0,35.70985677461664,0.0,-16.953742776234566
2024-07-29,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.7819795855368,0.0,-35.681450486568714,0.0,35.520531092156205,0.0,-16.901062720229344
2024-07-30,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.7211842555871,0.0,-35.493364263054225,0.0,35.334189959377035,0.0,-16.8488712247057
2024-07-31,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.660976189021792,0.0,-35.30822613933321,0.0,35.150755731613884,0.0,-16.79716077846694
2024-08-01,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.60134598379798,0.0,-35.1259598520754,0.0,34.970153563547726,0.0,-16.745924031093793
2024-08-02,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.542284447392543,0.0,-34.94649187212769,0.0,34.7923112807623,0.0,-16.695153788544665
2024-08-03,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.483782590834505,0.0,-34.76975127975488,0.0,34.61715925843099,0.0,-16.644843008902168
2024-08-04,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.425831622944035,0.0,-34.595669646768314,0.0,34.44463030667082,0.0,-16.59498479826024
2024-08-05,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.368422944769485,0.0,-34.42418092509743,0.0,34.274659562135064,0.0,-16.545572406746434
2024-08-06,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.31154814421449,0.0,-34.255221341392144,0.0,34.10718438544682,0.0,-16.49659922467411
2024-08-07,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.25519899084761,0.0,-34.08872929727396,0.0,33.94214426410565,0.0,-16.448058778819565
2024-08-08,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.19936743088712,0.0,-33.924645274881684,0.0,33.7794807205251,0.0,-16.399944728819346
2024-08-09,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.14404558235399,0.0,-33.76291174738267,0.0,33.619137224884014,0.0,-16.352250863683146
2024-08-10,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.089225730386595,0.0,-33.60347309414395,0.0,33.461059112496386,0.0,-16.304971098417965
2024-08-11,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-18.03490032271057,0.0,-33.44627552027939,0.0,33.30519350542574,0.0,-16.258099470759362
2024-08-12,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.98106196525797,0.0,-33.2912669803083,0.0,33.15148923808852,0.0,-16.21163013800574
2024-08-13,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.927703417929887,0.0,-33.13839710567969,0.0,32.999896786608915,0.0,-16.165557373951987
2024-08-14,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.874817590496956,0.0,-32.98761713593289,0.0,32.850368201703525,0.0,-16.119875565918615
2024-08-15,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.82239753863256,0.0,-32.83887985328079,0.0,32.702857044889406,0.0,-16.074579211873104
2024-08-16,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.770436460073643,0.0,-32.692139520416504,0.0,32.557318327822635,0.0,-16.029662917639914
2024-08-17,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.71892769090427,0.0,-32.54735182135732,0.0,32.41370845458747,0.0,-15.985121394196073
2024-08-18,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.667864701957438,0.0,-32.40447380515227,0.0,32.27198516676809,0.0,-15.940949455049177
2024-08-19,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.61724109533059,0.0,-32.26346383229086,0.0,32.13210749114556,0.0,-15.897142013694946
2024-08-20,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.567050601010628,0.0,-32.12428152366115,0.0,31.994035689873158,0.0,-15.853694081151357
2024-08-21,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.517287073604518,0.0,-31.986887711915024,0.0,31.85773121299239,0.0,-15.81060076356676
2024-08-22,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.467944489171394,0.0,-31.85124439510775,0.0,31.723156653160896,0.0,-15.767857259899356
2024-08-23,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-17.419016942152613,0.0,-31.717314692487058,0.0,31.590275702471427,0.0,-15.725458859665457
2024-08-24,ECB,0.35000000000000003,1.0,-1.0,0.5,1,1,0.04,0.35000000000000003,14.61552396416609,1.0,36.191940267754745,-1.0,-49.092540736201244,0.5,14.87640329287355
2024-08-25,ECB,0.35000000000000003,1.0,-1.0,0.5,0,0,0.0,0.35000000000000003,14.577572886832243,1.0,36.02017681466933,-1.0,-48.7543388684527,0.5,14.837549685055922
2024-08-26,ECB,0.35000000000000003,1.0,-1.0,0.5,0,0,0.0,0.35000000000000003,14.539916144022328,1.0,35.850839365349465,-1.0,-48.42304031181248,0.5,14.79899916428964
2024-08-27,ECB,0.35000000000000003,1.0,-1.0,0.5,0,0,0.0,0.35000000000000003,14.502549948364466,1.0,35.68387131535478,-1.0,-48.0984133169124,0.5,14.760747807968036
2024-08-28,ECB,0.35000000000000003,1.0,-1.0,0.5,0,0,0.0,0.35000000000000003,14.465470580399431,1.0,35.51921789243149,-1.0,-47.780236882175586,0.5,14.722791764228102
2024-08-29,ECB,0.35000000000000003,1.0,-1.0,0.5,0,0,0.0,0.35000000000000003,14.428674387022298,1.0,35.356826080960104,-1.0,-47.46830012134948,0.5,14.685127250317809
2024-08-30,ECB,1.05,1.5,0.5,1.0,1,1,0.04,1.05,78.14708396178742,1.5,68.54747968629748,0.5,71.44429840015603,1.0,45.3706749311596
2024-08-31,ECB,1.05,1.5,0.5,1.0,0,0,0.0,1.05,77.08133026355854,1.5,67.79225925660442,0.5,70.60309844524379,1.0,45.096280395648506
2024-09-01,ECB,1.05,1.5,0.5,1.0,0,0,0.0,1.05,76.05805440894434,1.5,67.06148407356216,0.5,69.79095266618573,1.0,44.82681115855492
2024-09-02,ECB,1.05,1.5,0.5,1.0,0,0,0.0,1.05,75.07450763740952,1.5,66.3538631766765,0.5,69.00622614413489,1.0,44.56212157402202
2024-09-03,ECB,1.05,1.5,0.5,1.0,0,0,0.0,1.05,74.12818392651793,1.5,65.66819907566403,0.5,68.24740992186307,1.0,44.30207195555458
2024-09-04,ECB,1.05,1.5,0.5,1.0,0,0,0.0,1.05,73.21679310969148,1.5,65.00337922567006,0.5,67.51310879510193,1.0,44.04652826614108
2024-09-05,ECB,1.05,1.5,0.5,1.0,0,0,0.0,1.05,72.33823754530412,1.5,64.35836843387733,0.5,66.80203051966757,1.0,43.795361827844516
2024-09-06,ECB,-0.2,0.0,-1.0,0.0,1,1,0.04,-0.2,-36.32952393120328,0.0,-32.95674253290805,-1.0,-46.880234347530894,0.0,-17.357548983668366
2024-09-07,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-36.165677904675356,0.0,-32.82236273523536,-1.0,-46.59286140773007,0.0,-17.31206169257489
2024-09-08,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-36.0040318814185,0.0,-32.6896156575164,-1.0,-46.31071557579992,0.0,-17.266930474684802
2024-09-09,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-35.844537041659656,0.0,-32.558468484425184,-1.0,-46.03364024810841,0.0,-17.222150705426497
2024-09-10,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-35.687146069183754,0.0,-32.42888931681871,-1.0,-45.761485311943375,0.0,-17.17771784392336
2024-09-11,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-35.53181309231426,0.0,-32.30084713910759,-1.0,-45.4941068036639,0.0,-17.13362743105556
2024-09-12,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-35.37849362770072,0.0,-32.17431178803587,-1.0,-45.23136658860129,0.0,-17.089875087576488
2024-09-13,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-35.22714452675692,0.0,-32.04925392279867,-1.0,-44.97313206109298,0.0,-17.046456512281956
2024-09-14,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-35.077723924603156,0.0,-31.92564499643038,-1.0,-44.71927586316971,0.0,-17.00336748023046
2024-09-15,ECB,-0.2,0.0,-1.0,0.0,0,0,0.0,-0.2,-34.93019119137544,0.0,-31.803457228400106,-1.0,-44.469675620540485,0.0,-16.96060384101275
2024-09-16,ECB,-0.45,0.5,-0.5,-1.0,1,1,0.04,-0.45,-56.19540291758798,0.5,0.7139936953067055,-0.5,-7.148014874089463,-1.0,-78.05635595246713
2024-09-17,ECB,-0.45,0.5,-0.5,-1.0,0,0,0.0,-0.45,-55.76937740897508,0.5,0.7125806370019835,-0.5,-7.133221419366828,-1.0,-77.06467797156077
2024-09-18,ECB,-0.45,0.5,-0.5,-1.0,0,0,0.0,-0.45,-55.352906156076145,0.5,0.7111759351807059,-0.5,-7.118519453897609,-1.0,-76.1098860566769
2024-09-19,ECB,-0.45,0.5,-0.5,-1.0,0,0,0.0,-0.45,-54.94563726141634,0.5,0.7097795078041204,-0.5,-7.103908038354849,-1.0,-75.18974883176601
2024-09-20,ECB,-0.1,0.5,0.0,-0.5,1,1,0.04,-0.1,-24.92028791561319,0.5,0.7083912739566098,0.0,30.378018412866005,-0.5,-44.934150725598926
2024-09-21,ECB,-0.1,0.5,0.0,-0.5,0,0,0.0,-0.1,-24.844545977721825,0.5,0.7070111538259926,0.0,30.26960629448368,-0.5,-44.68770210593022
2024-09-22,ECB,-0.1,0.5,0.0,-0.5,0,0,0.0,-0.1,-24.76949130696253,0.5,0.7056390686842727,0.0,30.162348122624177,-0.5,-44.44526930580168
2024-09-23,ECB,-0.1,0.5,0.0,-0.5,0,0,0.0,-0.1,-24.69511356529354,0.5,0.704274940868757,0.0,30.056223558489638,-0.5,-44.20674440642923
2024-09-24,ECB,-0.1,0.5,0.0,-0.5,0,0,0.0,-0.1,-24.621402631162674,0.5,0.7029186937636025,0.0,29.95121276176543,-0.5,-43.97202350618964
2024-09-25,ECB,-0.1,0.5,0.0,-0.5,0,0,0.0,-0.1,-24.548348593712024,0.5,0.7015702517817531,0.0,29.847296375019894,-0.5,-43.741006530388276
2024-09-26,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-15.909040497052295,0.0,-32.34261712069751,0.0,29.744455508696728,0.0,-13.977052482223936
2024-09-27,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-15.871842587495586,0.0,-32.22300893743886,0.0,29.64267172667352,0.0,-13.945759065940436
2024-09-28,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-15.834904584723644,0.0,-32.104719666927366,0.0,29.541927032361464,0.0,-13.914675035516657
2024-09-29,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-15.7982234743211,0.0,-31.987725234026936,0.0,29.44220385532226,0.0,-13.88379806509031
2024-09-30,ECB,0.05,0.5,-0.5,0.0,1,1,0.04,0.05,-11.447588265748381,0.5,1.1917914410570785,-0.5,-8.272987473020772,0.0,-13.853125864824497
2024-10-01,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-15.745080677768906,0.0,-31.937167777976455,0.0,29.427132526048805,0.0,-13.822656180193174
2024-10-02,ECB,-0.8500000000000001,-0.5,-1.0,-1.0,2,2,0.08,-0.8500000000000001,-88.1719474608246,-0.5,-64.60233833422113,-1.0,-45.95010444911817,-1.0,-73.04366488048412
2024-10-03,ECB,-0.8500000000000001,-0.5,-1.0,-1.0,0,0,0.0,-0.8500000000000001,-86.87693094535747,-0.5,-64.03331243012568,-1.0,-45.70227002110658,-1.0,-72.2608750217423
2024-10-04,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-14.70804920708898,0.0,-31.018337844378646,0.0,29.57263913541012,0.0,-13.05513627955489
2024-10-05,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.675578272945842,0.0,-30.91134388710176,0.0,29.474937609465513,0.0,-13.027313886353435
2024-10-06,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.643321593533603,0.0,-30.805450874620792,0.0,29.378199244656884,0.0,-12.999668717761958
2024-10-07,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-14.611276821705863,0.0,-30.70064004461041,0.0,29.28240831028162,0.0,-12.972198899365987
2024-10-08,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.579441646172441,0.0,-30.596893079461168,0.0,29.18754943308101,0.0,-12.944902584399617
2024-10-09,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.54781379079797,0.0,-30.494192092816917,0.0,29.093607586863886,0.0,-12.917777953223188
2024-10-10,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.516391013917143,0.0,-30.39251961660711,0.0,29.000568082495953,0.0,-12.890823212812968
2024-10-11,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.48517110766621,0.0,-30.29185858855245,0.0,28.908416558240006,0.0,-12.864036596262537
2024-10-12,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.454151897330272,0.0,-30.192192340123764,0.0,28.81713897043215,0.0,-12.837416362295517
2024-10-13,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.423331240705878,0.0,-30.09350458493465,0.0,28.726721584480664,0.0,-12.810960794789422
2024-10-14,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.392707027478608,0.0,-29.9957794075497,0.0,28.637150966174225,0.0,-12.784668202310211
2024-10-15,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.362277178615082,0.0,-29.899001252690667,0.0,28.548413973287047,0.0,-12.758536917657384
2024-10-16,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.332039645769143,0.0,-29.80315491482413,0.0,28.460497747468942,0.0,-12.732565297419255
2024-10-17,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.30199241070174,0.0,-29.708225528114703,0.0,28.373389706409153,0.0,-12.706751721538165
2024-10-18,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.272133484714153,0.0,-29.614198556728688,0.0,28.287077536262807,0.0,-12.681094592885374
2024-10-19,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.242460908094237,0.0,-29.52105978547405,0.0,28.201549184329927,0.0,-12.65559233684539
2024-10-20,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.21297274957527,0.0,-29.42879531076268,0.0,28.11679285197694,0.0,-12.630243400909439
2024-10-21,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.183667105807118,0.0,-29.337391531882133,0.0,28.03279698779128,0.0,-12.605046254277893
2024-10-22,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.154542100839382,0.0,-29.246835142564386,0.0,27.949550280960118,0.0,-12.579999387471439
2024-10-23,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.125595885616162,0.0,-29.1571131228397,0.0,27.867041654864572,0.0,-12.555101311950642
2024-10-24,ECB,0.05,0.5,-0.5,0.0,1,1,0.04,0.05,-9.737633672974479,0.5,3.9611830209133503,-0.5,-10.150300725464058,0.0,-12.530350559743875
2024-10-25,ECB,0.30000000000000004,0.5,-0.5,0.5,1,1,0.04,0.30000000000000004,12.121869866968783,0.5,3.954274558191045,-0.5,-10.131220563078614,0.5,17.988795317662365
2024-10-26,ECB,0.30000000000000004,0.5,-0.5,0.5,0,0,0.0,0.30000000000000004,12.098337673089704,0.5,3.9474021174824396,-0.5,-10.112247633305275,0.5,17.948956294127292
2024-10-27,ECB,0.30000000000000004,0.5,-0.5,0.5,0,0,0.0,0.30000000000000004,12.074942061493443,0.5,3.940565386814563,-0.5,-10.093380935150766,0.5,17.90938100172819
2024-10-28,ECB,-0.05,0.5,-1.0,0.0,1,1,0.04,-0.05,-18.65771844140112,0.5,3.933764057984205,-1.0,-48.11408021394484,0.0,-12.737483825385992
2024-10-29,ECB,-0.05,0.5,-1.0,0.0,0,0,0.0,-0.05,-18.616118691463825,0.5,3.926997826499527,-1.0,-47.86259209197563,0.0,-12.712709657864199
2024-10-30,ECB,-0.05,0.5,-1.0,0.0,0,0,0.0,-0.05,-18.574796188242072,0.5,3.920266391522815,-1.0,-47.615010551888396,0.0,-12.688079557304036
2024-10-31,ECB,-0.05,0.5,-1.0,0.0,0,0,0.0,-0.05,-18.533747863997206,0.5,3.91356945581426,-1.0,-47.37123547059119,0.0,-12.663592132215909
2024-11-01,ECB,-0.05,0.5,-1.0,0.0,0,0,0.0,-0.05,-18.492970698323056,0.5,3.9069067256768557,-1.0,-47.131170281097994,0.0,-12.639246009860292
2024-11-02,ECB,-0.05,0.5,-1.0,0.0,0,0,0.0,-0.05,-18.452461717210856,0.5,3.9002779109022625,-1.0,-46.8947218117729,0.0,-12.615039835924028
2024-11-03,ECB,-0.05,0.5,-1.0,0.0,0,0,0.0,-0.05,-18.412217992136597,0.5,3.8936827247177166,-1.0,-46.66180013436773,0.0,-12.590972274203446
2024-11-04,ECB,-0.05,0.5,-1.0,0.0,0,0,0.0,-0.05,-18.372236639170282,0.5,3.8871208837339015,-1.0,-46.43231842029042,0.0,-12.567042006294121
2024-11-05,ECB,-0.25,-0.5,-0.5,0.0,2,2,0.08,-0.25,-35.99295308823915,-0.5,-63.225563190298814,-0.5,-8.667099489958312,0.0,-12.54324773128707
2024-11-06,ECB,-0.375,0.25,-1.0,-0.5,2,2,0.08,-0.375,-46.85136257206475,0.25,-12.72159802141998,-1.0,-46.24988379923361,-0.5,-43.42210319020459
2024-11-07,ECB,-0.25,0.0,0.0,-0.5,1,1,0.04,-0.25,-35.65150598281176,0.0,-29.48506156926356,0.0,29.164622587887816,-0.5,-43.229344446403836
2024-11-08,ECB,-0.25,0.0,0.0,-0.5,0,0,0.0,-0.25,-35.526015299104714,0.0,-29.398752870286476,0.0,29.080061471595737,-0.5,-43.03913278640559
2024-11-09,ECB,-0.25,0.0,0.0,-0.5,0,0,0.0,-0.25,-35.40184193499762,0.0,-29.313198498478993,0.0,28.996232438386365,-0.5,-42.85141259133105
2024-11-10,ECB,-0.25,0.0,0.0,-0.5,0,0,0.0,-0.25,-35.278962994414506,0.0,-29.228387524061965,0.0,28.91312498019885,-0.5,-42.666129927957996
2024-11-11,ECB,-0.25,0.0,0.0,-0.5,0,0,0.0,-0.25,-35.157356134633574,0.0,-29.144309237741812,0.0,28.830728798976583,-0.5,-42.4832324836012
2024-11-12,ECB,-0.25,0.0,0.0,-0.5,0,0,0.0,-0.25,-35.036999549210265,0.0,-29.060953145024115,0.0,28.749033801301255,-0.5,-42.30266950404148
2024-11-13,ECB,-0.25,0.0,0.0,-0.5,0,0,0.0,-0.25,-34.91787195153992,0.0,-28.978308960705483,0.0,28.66803009319352,-0.5,-42.12439173433596
2024-11-14,ECB,0.8,1.0,0.0,1.0,1,1,0.04,0.8,57.58832407147916,1.0,38.45582665703444,0.0,28.587707975074256,1.0,50.03505906402235
2024-11-15,ECB,-1.25,-1.0,-1.0,-1.5,1,1,0.04,-1.25,-100.0,-1.0,-95.19317017790505,-1.0,-46.93061276528294,-1.5,-100.0
2024-11-16,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-12.282200329381077,0.0,-28.361259124855557,0.0,28.61338966258298,0.0,-10.950240532343743
2024-11-17,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-12.259960285156875,0.0,-28.28326903200868,0.0,28.534116416084615,0.0,-10.93090000857751
2024-11-18,ECB,-0.16666666666666666,0.0,-0.8333333333333334,0.0,3,3,0.12,-0.16666666666666666,-26.635442931814673,0.0,-28.20591947119287,-0.8333333333333334,-34.425317799412234,0.0,-10.91166164018091
2024-11-19,ECB,0.15,0.5,0.0,0.0,1,1,0.04,0.15,0.8249350252325274,0.5,5.20697254931411,0.0,28.561989628411528,0.0,-10.89252453072395
2024-11-20,ECB,0.15,0.5,0.0,0.0,0,0,0.0,0.15,0.8236320636240569,0.5,5.198551987463289,0.0,28.483728249126038,0.0,-10.873487794754077
2024-11-21,ECB,0.45,1.0,-0.5,0.5,1,1,0.04,0.45,26.85283533139667,1.0,38.580675209590126,-0.5,-9.372096447836991,0.5,19.627171437865133
2024-11-22,ECB,0.0,0.0,0.0,0.0,2,2,0.08,0.0,-12.295781729505,0.0,-28.35630357663691,0.0,28.477248562464432,0.0,-10.927819919791272
2024-11-23,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-12.273929253562258,0.0,-28.279802882925146,0.0,28.400145957027778,0.0,-10.908888859042886
2024-11-24,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-12.252192926002325,0.0,-28.203918649586583,0.0,28.323666880152516,0.0,-10.890055880590467
2024-11-25,ECB,0.05,0.5,-0.5,0.0,1,1,0.04,0.05,-7.869163919086213,0.5,5.338687266828894,-0.5,-9.635937713983857,0.0,-10.871320140138168
2024-11-26,ECB,0.05,0.5,-0.5,0.0,0,0,0.0,0.05,-7.856291370623893,0.5,5.330203830374092,-0.5,-9.619758038207497,0.0,-10.852680803532865
2024-11-27,ECB,0.05,0.5,-0.5,0.0,0,0,0.0,0.05,-7.843481800125023,0.5,5.321760711199549,-0.5,-9.603659614560613,0.0,-10.834137046607994
2024-11-28,ECB,0.0,0.0,0.0,0.0,1,1,0.04,0.0,-12.211552789324514,0.0,-28.3072728412106,0.0,28.4592631045311,0.0,-10.815688055030343
2024-11-29,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-12.190284845317462,0.0,-28.2324210274216,0.0,28.38367001360012,0.0,-10.797333024149653
2024-11-30,ECB,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-12.169127684428666,0.0,-28.15816046019836,0.0,28.308676704077257,0.0,-10.779071158851076
